date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
11:04:21	94096/94096	---M--	200	added ('OK')	font/woff2	etag:%2264707940-16f90%22	https://inv.wekita.id/wp-content/uploads/useanyfont/7760Carolyna-Pro-Black.woff2	D:/Undangan/afrizal-sri/inv.wekita.id/wp-content/uploads/useanyfont/7760Carolyna-Pro-Black.woff2	(from https://inv.wekita.id/wp-content/uploads/useanyfont/uaf.css?ver=1705044336)
11:04:21	131868/131868	---M--	200	added ('OK')	font/woff	etag:%2264707941-2031c%22	https://inv.wekita.id/wp-content/uploads/useanyfont/7760Carolyna-Pro-Black.woff	D:/Undangan/afrizal-sri/inv.wekita.id/wp-content/uploads/useanyfont/7760Carolyna-Pro-Black.woff	(from https://inv.wekita.id/wp-content/uploads/useanyfont/uaf.css?ver=1705044336)
11:04:21	19120/19120	---M--	200	added ('OK')	font/woff2	etag:%2264707950-4ab0%22	https://inv.wekita.id/wp-content/uploads/useanyfont/5896bohemian.woff2	D:/Undangan/afrizal-sri/inv.wekita.id/wp-content/uploads/useanyfont/5896bohemian.woff2	(from https://inv.wekita.id/wp-content/uploads/useanyfont/uaf.css?ver=1705044336)
11:04:21	69292/69292	---M--	200	added ('OK')	font/woff	etag:%2264707949-10eac%22	https://inv.wekita.id/wp-content/uploads/useanyfont/7432Belisha.woff	D:/Undangan/afrizal-sri/inv.wekita.id/wp-content/uploads/useanyfont/7432Belisha.woff	(from https://inv.wekita.id/wp-content/uploads/useanyfont/uaf.css?ver=1705044336)
11:04:21	26320/26320	---M--	200	added ('OK')	font/woff	etag:%2264707951-66d0%22	https://inv.wekita.id/wp-content/uploads/useanyfont/5896bohemian.woff	D:/Undangan/afrizal-sri/inv.wekita.id/wp-content/uploads/useanyfont/5896bohemian.woff	(from https://inv.wekita.id/wp-content/uploads/useanyfont/uaf.css?ver=1705044336)
11:04:24	23352/23352	---M--	200	added ('OK')	font/woff2	etag:%226470795c-5b38%22	https://inv.wekita.id/wp-content/uploads/useanyfont/6318bodebeck.woff2	D:/Undangan/afrizal-sri/inv.wekita.id/wp-content/uploads/useanyfont/6318bodebeck.woff2	(from https://inv.wekita.id/wp-content/uploads/useanyfont/uaf.css?ver=1705044336)
11:04:24	33248/33248	---M--	200	added ('OK')	font/woff	etag:%226470795d-81e0%22	https://inv.wekita.id/wp-content/uploads/useanyfont/6318bodebeck.woff	D:/Undangan/afrizal-sri/inv.wekita.id/wp-content/uploads/useanyfont/6318bodebeck.woff	(from https://inv.wekita.id/wp-content/uploads/useanyfont/uaf.css?ver=1705044336)
11:04:24	21460/21460	---M--	200	added ('OK')	font/woff2	etag:%2264707964-53d4%22	https://inv.wekita.id/wp-content/uploads/useanyfont/4743The-bernardo.woff2	D:/Undangan/afrizal-sri/inv.wekita.id/wp-content/uploads/useanyfont/4743The-bernardo.woff2	(from https://inv.wekita.id/wp-content/uploads/useanyfont/uaf.css?ver=1705044336)
11:04:24	26592/26592	---M--	200	added ('OK')	font/woff	etag:%2264707965-67e0%22	https://inv.wekita.id/wp-content/uploads/useanyfont/4743The-bernardo.woff	D:/Undangan/afrizal-sri/inv.wekita.id/wp-content/uploads/useanyfont/4743The-bernardo.woff	(from https://inv.wekita.id/wp-content/uploads/useanyfont/uaf.css?ver=1705044336)
11:04:25	6868/6868	---M--	200	added ('OK')	font/woff2	etag:%226470796f-1ad4%22	https://inv.wekita.id/wp-content/uploads/useanyfont/4673Vogue.woff2	D:/Undangan/afrizal-sri/inv.wekita.id/wp-content/uploads/useanyfont/4673Vogue.woff2	(from https://inv.wekita.id/wp-content/uploads/useanyfont/uaf.css?ver=1705044336)
